#|num|weight|mean|covariance matrix|
|0|845.237128478|7.58010522611 -88.5761138884 -27.7671470679|14.4044341377 -17.4623186378 2.24765209024 -17.4623186378 34.3876261061 -4.43820344651 2.24765209024 -4.43820344651 5.5530984717|
|1|705.87448032|6.3669202228 -112.27055312 -6.73751082239|11.5114104661 -0.0192276275304 6.5555206828 -0.0192276275304 5.80769057009 3.30810511 6.5555206828 3.30810511 17.5556458048|
|2|390.266686567|14.3766764426 -110.460285453 -20.429607523|5.65666898195 -0.108807811375 -4.03385720537 -0.108807811375 6.91003488412 -4.34657606267 -4.03385720537 -4.34657606267 13.2309379795|
|3|487.052965716|5.51115878565 -138.58907945 -19.5569500695|25.9876332799 11.1483311515 -12.3131901041 11.1483311515 10.362508646 -5.18636058515 -12.3131901041 -5.18636058515 11.1925399854|
|4|424.154325948|30.2760245431 -118.551267799 -11.3547492614|9.06108078939 -10.6274044815 10.0939801829 -10.6274044815 20.364148401 -16.3811651911 10.0939801829 -16.3811651911 19.9615681874|
|5|572.221605949|12.8862061773 -105.730375182 -15.2042399922|10.1991679521 -8.96559722362 11.2462354882 -8.96559722362 16.1053361074 -12.7891388309 11.2462354882 -12.7891388309 24.7305682779|
|6|711.201505415|1.55238860321 -111.151065326 -16.2598728197|10.5110992853 -11.3010563299 -10.2454889073 -11.3010563299 22.3706532702 15.9207217323 -10.2454889073 15.9207217323 20.8245347576|
|7|548.006809581|25.2738746813 -110.167406424 -11.2479573531|8.49349217654 2.75242229474 -9.11243505233 2.75242229474 6.60012744819 -5.0636160933 -9.11243505233 -5.0636160933 21.5046908884|
|8|1455.80519956|25.9152347778 -116.172647338 -24.1507002454|38.4168197482 1.09575244052 1.19563677168 1.09575244052 26.889445509 3.79505029942 1.19563677168 3.79505029942 4.19674409138|
|9|501.844396704|-3.38038885147 -100.97619877 -23.6617151394|42.8368600197 7.50350482477 13.427751316 7.50350482477 4.05387071466 2.69815414671 13.427751316 2.69815414671 8.36597373313|
|10|951.869218471|-1.85169330054 -71.9610861924 -32.5337689443|11.2623287841 -16.9525851431 5.0903036494 -16.9525851431 48.1631456522 -13.0958917386 5.0903036494 -13.0958917386 7.88576133914|
|11|1028.05750049|7.42780886271 -102.093533792 -9.68452622028|33.1462713166 -4.12053602839 18.1035975939 -4.12053602839 3.8386353228 -0.928795066399 18.1035975939 -0.928795066399 29.3267671389|
|12|905.139398816|17.9967968544 -121.006173954 -12.1068921755|4.58838278821 -0.748632024391 -2.2758415535 -0.748632024391 9.95099069376 13.224860324 -2.2758415535 13.224860324 36.8127089039|
|13|1122.92397289|6.10538120301 -126.380878881 -15.2498131877|24.9946786754 32.8743830656 -15.0774986809 32.8743830656 57.0003537574 -23.8299957407 -15.0774986809 -23.8299957407 15.0970571645|
|14|504.774605096|-2.17487566461 -110.493852126 -2.8136271552|7.88986018304 -2.70782305403 3.28787371468 -2.70782305403 8.22730123039 -3.27789617896 3.28787371468 -3.27789617896 8.20832444593|
